\twi_clips\twi_clip_1532.wav,before I can come check the toilet,,
\twi_clips\twi_clip_1533.wav,then try and do it yourself because you have hands,,
\twi_clips\twi_clip_1534.wav,"A lady like you cleaning a toilet, you have to use detergent to.wipe»all the bacterias",,
\twi_clips\twi_clip_1535.wav,but you have.done it anyhow like you want and leaving,,
\twi_clips\twi_clip_1536.wav,if I hadn't come you would have gone right?,,
\twi_clips\twi_clip_1537.wav,I will still go whiles you are here,,
\twi_clips\twi_clip_1538.wav,you are here but I will still go,,
\twi_clips\twi_clip_1539.wav,"I have used detergent all kinds of it nature, you still saying it is smelling?",,
\twi_clips\twi_clip_1540.wav,then go and get me folder water to scrub it for you,,
\twi_clips\twi_clip_1541.wav,then come with your mat,,
\twi_clips\twi_clip_1542.wav,after that bring your dinning table and come and eat here,,
\twi_clips\twi_clip_1543.wav,haven't you seen that we have scrub the toilet?,,
\twi_clips\twi_clip_1544.wav,or yours eyes are at your back that you can't see?,,
\twi_clips\twi_clip_1545.wav,woman,,
\twi_clips\twi_clip_1546.wav,it's in my noise,,
\twi_clips\twi_clip_1547.wav,that is why,,
\twi_clips\twi_clip_1548.wav,you think I'm soft ernn?,,
\twi_clips\twi_clip_1549.wav,"I'm not soft, did you even ask me what brought me here",,
\twi_clips\twi_clip_1550.wav,have you asked me7!!!,,
\twi_clips\twi_clip_1551.wav,It was the same thing at where I was staying in the first place,,
\twi_clips\twi_clip_1552.wav,that is why I was moved,,
\twi_clips\twi_clip_1553.wav,so woman don t'tr.y',,
\twi_clips\twi_clip_1554.wav,bec-ause you will regret itwvhen\ypu -rush,,
\twi_clips\twi_clip_1555.wav,because you will regret it when you rush,,
\twi_clips\twi_clip_1556.wav,you will never be happy,,
\twi_clips\twi_clip_1557.wav,what??,,
\twi_clips\twi_clip_1558.wav,go back1,,
\twi_clips\twi_clip_1559.wav,"Twill slap you with the broom, you will never'forget",,
\twi_clips\twi_clip_1560.wav,I said go and buy me folder'water to scrub for you to come a nd \sleep there,,
\twi_clips\twi_clip_1561.wav,een why?7,,
\twi_clips\twi_clip_1562.wav,since I came here I have notice you are the one,,
\twi_clips\twi_clip_1563.wav,Eeiii!! don't point the broom at me,,
\twi_clips\twi_clip_1564.wav,I said go back .or else I will hit you with broom,,
\twi_clips\twi_clip_1565.wav,since I came here have u sweep before,,
\twi_clips\twi_clip_1566.wav,But I have been quiet all this while,,
\twi_clips\twi_clip_1567.wav,you have never sweep in this house before,,
\twi_clips\twi_clip_1568.wav,have you scrub the toilet before?,,
\twi_clips\twi_clip_1569.wav,"have you scrub,there before7",,
\twi_clips\twi_clip_1570.wav,"I have just been quiet, but^m -not that s *fC",,
\twi_clips\twi_clip_1571.wav,are you talking to me?,,
\twi_clips\twi_clip_1572.wav,I have just kept mute abouF^all your silly doings',,
\twi_clips\twi_clip_1573.wav,are you talking to me7,,
\twi_clips\twi_clip_1574.wav,ofcoiTrse yes,,
\twi_clips\twi_clip_1575.wav,then you are mad because you are telling me bullshit,,
\twi_clips\twi_clip_1576.wav,I the landlord should scrub the.bath room? for you to .enjoy'with-your^Big-butts.,,
\twi_clips\twi_clip_1577.wav,"don't hiUme with the rubber,!!!",,
\twi_clips\twi_clip_1578.wav,"FIGHTING ’""<",,
\twi_clips\twi_clip_1579.wav,"Gospi, Gospia,Gospias",,
\twi_clips\twi_clip_1580.wav,Allah,,
\twi_clips\twi_clip_1581.wav,Koo Eon,,
\twi_clips\twi_clip_1582.wav,ï»¿,,
\twi_clips\twi_clip_1583.wav,Koo Fori,,
\twi_clips\twi_clip_1584.wav,9,,
\twi_clips\twi_clip_1585.wav,Koo FonU!,,
\twi_clips\twi_clip_1586.wav,hate useless men,,
\twi_clips\twi_clip_1587.wav,is that how we sleep?,,
\twi_clips\twi_clip_1588.wav,"with your eyes blinking like a toy, is that how we sleep",,
\twi_clips\twi_clip_1589.wav,I slept deep,,
\twi_clips\twi_clip_1590.wav,is over to you...,,
\twi_clips\twi_clip_1591.wav,so Koo Fori you meanryou didn't hear what is going on,,
\twi_clips\twi_clip_1592.wav,what?,,
\twi_clips\twi_clip_1593.wav,didn't you hear that useless girl having arguements with me,,
\twi_clips\twi_clip_1594.wav,"I heard a noise out there-, but I taught it was some'kids",,
\twi_clips\twi_clip_1595.wav,because elderly ones don't talk like that,,
\twi_clips\twi_clip_1596.wav,didn't even think you are the^one,,
\twi_clips\twi_clip_1597.wav,so it was you that she has insulting you like that?*,,
\twi_clips\twi_clip_1598.wav,Insulting me??,,
\twi_clips\twi_clip_1599.wav,eeii then you are in doom,,
\twi_clips\twi_clip_1600.wav,oh shut up,,
\twi_clips\twi_clip_1601.wav,what have I done to be insulted,,
\twi_clips\twi_clip_1602.wav,let me weep for you,,
\twi_clips\twi_clip_1603.wav,ï»¿,,
\twi_clips\twi_clip_1604.wav,I didn't know this girl can insult like that,,
\twi_clips\twi_clip_1605.wav,Koo Fori,,
\twi_clips\twi_clip_1606.wav,weep for yourself,,
\twi_clips\twi_clip_1607.wav,you are being a useless elder staying in this house.,,
\twi_clips\twi_clip_1608.wav,"an elder have to encounter any trouble th'at-comes, so that he will address for peace",,
\twi_clips\twi_clip_1609.wav,you are here relaxing like a sad dog,,
\twi_clips\twi_clip_1610.wav,you had to call me When all the alligations sta®,,
\twi_clips\twi_clip_1611.wav,"although it's ladies fight but I could have join, afterall I'm fighting for mydandffi z .",,
\twi_clips\twi_clip_1612.wav,but you didn’t alert me,,
\twi_clips\twi_clip_1613.wav,so why are you blaming me?,,
\twi_clips\twi_clip_1614.wav,you are very useless,,
\twi_clips\twi_clip_1615.wav,next time when you hear me fighting with the lady come early and rescue me,,
\twi_clips\twi_clip_1616.wav,you are my size so if she giyes-me pressure then I transfer it to you,,
\twi_clips\twi_clip_1617.wav,barter traded V*. *,,
\twi_clips\twi_clip_1618.wav,do you understand7,,
\twi_clips\twi_clip_1619.wav,"time of the fufu :isTe'ady, be fast and get me som^",,
\twi_clips\twi_clip_1620.wav,I'm on heat,,
\twi_clips\twi_clip_1621.wav,okay,,
\twi_clips\twi_clip_1622.wav,I’m going for a stanter,,
\twi_clips\twi_clip_1623.wav,Eeiii,,
\twi_clips\twi_clip_1624.wav,I f you don't live you life well in this world people can talk to you anyhow,,
\twi_clips\twi_clip_1625.wav,"You couldn't even fight with your own mate,but me a man",,
\twi_clips\twi_clip_1626.wav,if I touch you I have trouble,,
\twi_clips\twi_clip_1627.wav,as for me Akua Gospi if you don't take care I will beat you with pressure,,
\twi_clips\twi_clip_1628.wav,will beat you and then go to prison,,
\twi_clips\twi_clip_1629.wav,Gospi,,
\twi_clips\twi_clip_1630.wav,Gospi,,
\twi_clips\twi_clip_1631.wav,eeii,,
\twi_clips\twi_clip_1632.wav,but,,
\twi_clips\twi_clip_1633.wav,eeii Bra'kwame you have surprised me,,
\twi_clips\twi_clip_1634.wav,should I offer you a*Ghair?,,
\twi_clips\twi_clip_1635.wav,but why are you sleeping outside and not inside,,
\twi_clips\twi_clip_1636.wav,you have really surprised me you didn't even call me,,
\twi_clips\twi_clip_1637.wav,Hmm you know I seldomly comes here,,
\twi_clips\twi_clip_1638.wav,I come only when there is trouble,,
\twi_clips\twi_clip_1639.wav,"but Akonno, how are^you doing-",,
\twi_clips\twi_clip_1640.wav,I’m fine y,,
\twi_clips\twi_clip_1641.wav,ï»¿,,
\twi_clips\twi_clip_1642.wav,Bra kwame what brings you here this afternoon,,
\twi_clips\twi_clip_1643.wav,My only sister that I cherish so much brought me here,,
\twi_clips\twi_clip_1644.wav,My only sister that I Gh'erish so much brought me here,,
\twi_clips\twi_clip_1645.wav,she has been worrying me that you have make this place a mess with all kinds of filty,,
\twi_clips\twi_clip_1646.wav,but I haven't seen anything that shows as suc-h,,
\twi_clips\twi_clip_1647.wav,Hey!! Bra Kwame what are you saying7,,
\twi_clips\twi_clip_1648.wav,why-areryou trying to-eliminate yourself from the issue,,
\twi_clips\twi_clip_1649.wav,haven't you seen here.is not tidy?,,
\twi_clips\twi_clip_1650.wav,"look-at where cldths,are hanging",,
\twi_clips\twi_clip_1651.wav,the?e are' people'staying h'ere,,
\twi_clips\twi_clip_1652.wav,"they will do washing by^all means and dry them, where to you expect them to dr.y",,
\twi_clips\twi_clip_1653.wav,Okay so when are you going to complete the house for us to move in,,
\twi_clips\twi_clip_1654.wav,why are you talking as if you are controlled by batteries,,
\twi_clips\twi_clip_1655.wav,are controlled by batteries,,
\twi_clips\twi_clip_1656.wav,He said my house didn't you hear him,,
\twi_clips\twi_clip_1657.wav,"Bra"" k wa m e Ih av.e .y'o u |h e a rd ;■ h e r?",,
\twi_clips\twi_clip_1658.wav,listen to her whenrshe speaks ah,,
\twi_clips\twi_clip_1659.wav,relax and listen,,
\twi_clips\twi_clip_1660.wav,Gc/ociness,,
\twi_clips\twi_clip_1661.wav,Bra a kwame,,
\twi_clips\twi_clip_1662.wav,""" ♦' 'f",,
\twi_clips\twi_clip_1663.wav,I said when are you completing the house for us to come in,,
\twi_clips\twi_clip_1664.wav,rigfft now'we have to moyeiin,,
\twi_clips\twi_clip_1665.wav,"for the house issue relax is not a rush, you know one step at tioTe",,
\twi_clips\twi_clip_1666.wav,"But is alright me and Gospi will com'e sit-xdown,",,
\twi_clips\twi_clip_1667.wav,y.ou and who?,,
\twi_clips\twi_clip_1668.wav,"Gospi, Gospia; Gospias",,
\twi_clips\twi_clip_1669.wav,I am his advisor,,
\twi_clips\twi_clip_1670.wav,chief advisor,,
\twi_clips\twi_clip_1671.wav,I will sit down with him and plan everything,,
\twi_clips\twi_clip_1672.wav,the money will come to me and buy everything,,
\twi_clips\twi_clip_1673.wav,she that came to beg for a place to stay,,
\twi_clips\twi_clip_1674.wav,Eeim sister,,
\twi_clips\twi_clip_1675.wav,"that is an abomination statement, I can fight with you if you say that again",,
\twi_clips\twi_clip_1676.wav,so you are standing there for that gospi'tb beat me here right?,,
\twi_clips\twi_clip_1677.wav,bra kwame bccarcful about what you are doing,,
\twi_clips\twi_clip_1678.wav,that your hypocrite nature of yours is what I hate,,
\twi_clips\twi_clip_1679.wav,he is just like you,,
\twi_clips\twi_clip_1680.wav,is what you 'are saying the matter .we'discuss at home7,,
\twi_clips\twi_clip_1681.wav,"Gpspi, you know what, this time 1 don't wanna waste time",,
\twi_clips\twi_clip_1682.wav,yes man,,
\twi_clips\twi_clip_1683.wav,I will be on my way,,
\twi_clips\twi_clip_1684.wav,een then let me excort Bra Kwame,,
\twi_clips\twi_clip_1685.wav,"excorting who, lets go",,
\twi_clips\twi_clip_1686.wav,oh' don't worry yourself,,
\twi_clips\twi_clip_1687.wav,"oh Bra Kwame, anything for the boys?",,
\twi_clips\twi_clip_1688.wav,anything for the boys....?,,
\twi_clips\twi_clip_1689.wav,i'So^n't play with money issues,,
\twi_clips\twi_clip_1690.wav,oh I will bring it later,,
\twi_clips\twi_clip_1691.wav,brjng a little,,
\twi_clips\twi_clip_1692.wav,so that I won't give it to anybody else,,
\twi_clips\twi_clip_1693.wav,father I will brin'g’iitVon myvway coming,,
\twi_clips\twi_clip_1694.wav,NO NO NO,,
\twi_clips\twi_clip_1695.wav,Is a must to pay a little,,
\twi_clips\twi_clip_1696.wav,«jW?,,
\twi_clips\twi_clip_1697.wav,alright father,,
\twi_clips\twi_clip_1698.wav,father then take this,,
\twi_clips\twi_clip_1699.wav,okay okay,,
\twi_clips\twi_clip_1700.wav,ofcourse later,,
\twi_clips\twi_clip_1701.wav,thank youjfpr’the money,,
\twi_clips\twi_clip_1702.wav,what money have you collected,,
\twi_clips\twi_clip_1703.wav,he c-ame to rent a room,,
\twi_clips\twi_clip_1704.wav,I know him from a very long time ago,,
\twi_clips\twi_clip_1705.wav,"late-Yaa bo‘.atengmaa""s grand son",,
\twi_clips\twi_clip_1706.wav,he c-ame because he has no place to stay,,
\twi_clips\twi_clip_1707.wav,"so,he came and I have given him' somej for rent'",,
\twi_clips\twi_clip_1708.wav,and he is going to, pay. later-when'.he comes,
\twi_clips\twi_clip_1709.wav,.which room?,,
\twi_clips\twi_clip_1710.wav,"the one1,we are in",,
\twi_clips\twi_clip_1711.wav,have you .build any house,,
\twi_clips\twi_clip_1712.wav,so-which room' are you talking about,,
\twi_clips\twi_clip_1713.wav,"ah this house we are living in, he is coming to sleep with* us",,
\twi_clips\twi_clip_1714.wav,or you are going to give someone's chamber he gave us to him as rent7,,
\twi_clips\twi_clip_1715.wav,be patient,,
\twi_clips\twi_clip_1716.wav,comfort.,,
\twi_clips\twi_clip_1717.wav,com fort-,,
\twi_clips\twi_clip_1718.wav,Dont I give you your share of the money when I rent the room to people,,
\twi_clips\twi_clip_1719.wav,Eii Twum Barima11,,
\twi_clips\twi_clip_1720.wav,"Those silly things that you did^; selling those propertiesdeading to our expulsio’h ,",,
\twi_clips\twi_clip_1721.wav,"But God being so good we have a new home now ,",,
\twi_clips\twi_clip_1722.wav,you want to rent it outto people again,,
\twi_clips\twi_clip_1723.wav,Do your-children evren have.a place to sleep 7,,
\twi_clips\twi_clip_1724.wav,But he can sleep with us when he comes or ?,,
\twi_clips\twi_clip_1725.wav,To sleep with who ? It's as if you have kerosene'in your brain.,,
\twi_clips\twi_clip_1726.wav,How can we sleep in the same room with this grown-up man standinh here 7,,
\twi_clips\twi_clip_1727.wav,Young man will you live in the room you are renting alone 7,,
\twi_clips\twi_clip_1728.wav,@f course...! need my own room,,
\twi_clips\twi_clip_1729.wav,Oh but you didnt tell me that .,,
\twi_clips\twi_clip_1730.wav,wife and I,,
\twi_clips\twi_clip_1731.wav,That,is why ^requested three hundred ’Ghana Geo is fdrjthe whole ye'ar.,
\twi_clips\twi_clip_1732.wav,If^so 'then I will ^collect my money back,,
\twi_clips\twi_clip_1733.wav,"Ecen so you want your-,own room for just thf^cThundreo GPiana Geclis Z",,
\twi_clips\twi_clip_1734.wav,But' hvow can I live with you inrthe same room 7 ( politely),,
\twi_clips\twi_clip_1735.wav,"^^^2lZ!^	, Oa^w^^ be stupid I must say",,
\twi_clips\twi_clip_1736.wav,Give me my money-then !,,
\twi_clips\twi_clip_1737.wav,And you Comfort...! wonder what kind of marriage material you'are,,
\twi_clips\twi_clip_1738.wav,And you Comfort?..! wonder whaC. kind of marriage material you are !,,
\twi_clips\twi_clip_1739.wav,[ What ? Qh leave alone ]^ d’,,
\twi_clips\twi_clip_1740.wav,God will surely'punish you I tellj^ou,,
\twi_clips\twi_clip_1741.wav,"Young man collect youc/noney and leave,.here [Agya give me my money] ■",,
\twi_clips\twi_clip_1742.wav,Agya no no no Pwon't understand',,
\twi_clips\twi_clip_1743.wav,Listen ! listen,,
\twi_clips\twi_clip_1744.wav,"I have subtracted consultation fee , sitting",,
\twi_clips\twi_clip_1745.wav,fee as well as a fee for entering my house for fifty Ghana Gedis,,
\twi_clips\twi_clip_1746.wav,Agya I wont understand because’this is not in law gi^nTe my money/',,
\twi_clips\twi_clip_1747.wav,Why । noU?,,
\twi_clips\twi_clip_1748.wav,Give me my money !,,
\twi_clips\twi_clip_1749.wav,[Singing],,
\twi_clips\twi_clip_1750.wav,Hey !!! man [ Eeeiii ],,
\twi_clips\twi_clip_1751.wav,®h wow! It's been a long time I came here ooo. [Yes ooo Madam],,
\twi_clips\twi_clip_1752.wav,You've really done well on this farm !!,,
\twi_clips\twi_clip_1753.wav,I will cultivate .all of this area too,,
\twi_clips\twi_clip_1754.wav,O'hYwow ! wow > you've really done well [Yes oo Madam],,
\twi_clips\twi_clip_1755.wav,‘But/please when the maize is mature please give me some to cultivate [Qoooool1 h],,
\twi_clips\twi_clip_1756.wav,You neecTmaize eer 7,,
\twi_clips\twi_clip_1757.wav,Yes ooo 1 You've made cultivation so interesting to* me,,
\twi_clips\twi_clip_1758.wav,[Yieee’ee J^icfr^^ odo'],,
\twi_clips\twi_clip_1759.wav,Okay I've heard you,,
\twi_clips\twi_clip_1760.wav,®h when you are leaving , I have one plantain standing there,
\twi_clips\twi_clip_1761.wav,ifegot mature just last three days,,
\twi_clips\twi_clip_1762.wav,L wjll giyelit-to you if will^e edible by-the,,
\twi_clips\twi_clip_1763.wav,time you arrive at wherever- you are going,,
\twi_clips\twi_clip_1764.wav,.But howJsjUT&ssible'/p^ edible by/t'Ae'time IVget:hvom£ P-vA,,
\twi_clips\twi_clip_1765.wav,.Sure1.'1! it-,Will,
\twi_clips\twi_clip_1766.wav,'Sure '• it will *	•	1,,
\twi_clips\twi_clip_1767.wav,"Yo.u've^really done well, flay God’bless you",,
\twi_clips\twi_clip_1768.wav,That is what I.say everyday’that when someone puts spmetmhg iny/odr,,
\twi_clips\twi_clip_1769.wav,"care and you'are able^to Aeep^iLsafe., the person always tha’nk'fuh",,
\twi_clips\twi_clip_1770.wav,Thank You!,,
\twi_clips\twi_clip_1771.wav,out ofT^h,g6o\dfcie‘eds,
\twi_clips\twi_clip_1772.wav,I'm ver^/If ap py at • hovv’h a nd y o u ’ v e1 w b r k e d t o /a*c h' i e v e * t Id i s,,
\twi_clips\twi_clip_1773.wav,"It's not in ,ydur house only that I'.ye been able to achieve this",,
\twi_clips\twi_clip_1774.wav,I've lived in.many h'ouses.and J'.thipk you are unique in^the way ,you-treat-people',
\twi_clips\twi_clip_1775.wav,Please if you come-and thingsjare/io'Ui'n xndef <tell me [ Don't iwprryjl' ve’K’ea r^you,],
\twi_clips\twi_clip_1776.wav,I really like the way^hings are Please continue th'isTway !,,
\twi_clips\twi_clip_1777.wav,SdH)^ J ^ j Sli •,,
\twi_clips\twi_clip_1778.wav,"So I wantetorgiveyou n/oney, sp-thaUypy take care^of their needs v/he""n’-.t'heV\GorY^",,
\twi_clips\twi_clip_1779.wav,Has Yaa^gone^tojschooi*,,
\twi_clips\twi_clip_1780.wav,Oh-y.es,,
\twi_clips\twi_clip_1781.wav,She says they are doing Home Economics 'today and,,
\twi_clips\twi_clip_1782.wav,you Gan imagine the things,,
\twi_clips\twi_clip_1783.wav,But is maize included in the things they are to ser?d forWe practical ? [Oh yes],,
\twi_clips\twi_clip_1784.wav,® h ® kay !!,,
\twi_clips\twi_clip_1785.wav,So give ithe^masons two hunS're^Gh'ana cedis,,
\twi_clips\twi_clip_1786.wav,when they come and keep tPie rest for yourself,,
\twi_clips\twi_clip_1787.wav,But please how many are they ?,,
\twi_clips\twi_clip_1788.wav,if^ey'are four,,
\twi_clips\twi_clip_1789.wav,Eeei Madam...'why all these expenses 7,,
\twi_clips\twi_clip_1790.wav,But .four pep'ple are exoected to do:such work or ?,,
\twi_clips\twi_clip_1791.wav,No... employ-only one of them y I'will do the^ot} d7f the oth'er thretyrriyselK,,
\twi_clips\twi_clip_1792.wav,But how)Gan you do that 7,,
\twi_clips\twi_clip_1793.wav,Once I pick up the^shov.cl’-, I will do it [Laughs].,
\twi_clips\twi_clip_1794.wav,"Look afKimH!, -",,
\twi_clips\twi_clip_1795.wav,"Nobody thinks you,can do-what you do when'they see .your-stature;",,
\twi_clips\twi_clip_1796.wav,"W h y • h a ye yp u ‘>vp r ny’t w d*';', trousers at the sam’etfime ?‘",,
\twi_clips\twi_clip_1797.wav,®h y^es.-.a lot of pickpockets are arpundhso I have to protect myself,,
\twi_clips\twi_clip_1798.wav,So I beg of you continue your good works [d've heard you],,
\twi_clips\twi_clip_1799.wav,park well so I will see you,,
\twi_clips\twi_clip_1800.wav,but madam don't you like leafs?,,
\twi_clips\twi_clip_1801.wav,Oh okay I hear,,
\twi_clips\twi_clip_1802.wav,Eeii! *,,
\twi_clips\twi_clip_1803.wav,borga borga,,
\twi_clips\twi_clip_1804.wav,en Akonoba for real,,
\twi_clips\twi_clip_1805.wav,- you feg^suc-h a bombastic,,
\twi_clips\twi_clip_1806.wav,Eeii (come on),,
\twi_clips\twi_clip_1807.wav,Bogi1! thank you anyway,,
\twi_clips\twi_clip_1808.wav,where is Gospi?,,
\twi_clips\twi_clip_1809.wav,why (is) she not there?,,
\twi_clips\twi_clip_1810.wav,I have been looking everywhere since I came,,
\twi_clips\twi_clip_1811.wav,wasn't she there when I was leaving?,,
\twi_clips\twi_clip_1812.wav,maybe I will see her outside,,
\twi_clips\twi_clip_1813.wav,but is she relate to you guys?,,
\twi_clips\twi_clip_1814.wav,H m m m,,
\twi_clips\twi_clip_1815.wav,you have really asked a question,,
\twi_clips\twi_clip_1816.wav,I 'don't Ing® this lady,,
\twi_clips\twi_clip_1817.wav,since my brother started this house,,
\twi_clips\twi_clip_1818.wav,and she came to plead with us to get her a p-lace to live,,
\twi_clips\twi_clip_1819.wav,"and I was like, how could you stay in a house that hasn’t been roofed",,
\twi_clips\twi_clip_1820.wav,"she said no, we should let her come in",,
\twi_clips\twi_clip_1821.wav,"so we let her in, as a care taker",,
\twi_clips\twi_clip_1822.wav,and this is it,,
\twi_clips\twi_clip_1823.wav,so this house is not for Akua GospP,,
\twi_clips\twi_clip_1824.wav,does she have a peny to build a house7,,
\twi_clips\twi_clip_1825.wav,Eeii you too-,,
\twi_clips\twi_clip_1826.wav,eeiiii,,
\twi_clips\twi_clip_1827.wav,Eee but can you take someone's property just like that?,,
\twi_clips\twi_clip_1828.wav,the'house is not for'her?,,
\twi_clips\twi_clip_1829.wav,does she have a peny to build a house?,,
\twi_clips\twi_clip_1830.wav,look at the kind of amout' she'collected us?,,
\twi_clips\twi_clip_1831.wav,what7,,
\twi_clips\twi_clip_1832.wav,she collected us money7,,
\twi_clips\twi_clip_1833.wav,she gave here to you as a rent7,,
\twi_clips\twi_clip_1834.wav,yes fry©) rent?,,
\twi_clips\twi_clip_1835.wav,I just needed a five star hotel when i came but she said here is cool,,
\twi_clips\twi_clip_1836.wav,but she gave us this long list of rules since I entered,,
\twi_clips\twi_clip_1837.wav,I hust had^c-alm down,,
\twi_clips\twi_clip_1838.wav,what kind issues is this7,,
\twi_clips\twi_clip_1839.wav,she really collected you m£ney before she gave here to you7,,
\twi_clips\twi_clip_1840.wav,yes she did,,
\twi_clips\twi_clip_1841.wav,with all sort of rules and regulations,,
\twi_clips\twi_clip_1842.wav,ï»¿,,
\twi_clips\twi_clip_1843.wav,"do you know,",,
\twi_clips\twi_clip_1844.wav,she has never 'done ghg/aGCOunt to anybody,,
\twi_clips\twi_clip_1845.wav,I see....,,
\twi_clips\twi_clip_1846.wav,Hmm,,
\twi_clips\twi_clip_1847.wav,I will be back<^,,
\twi_clips\twi_clip_1848.wav,you mean she has been spending the money without your concern7,,
\twi_clips\twi_clip_1849.wav,then you have to be careful,,
\twi_clips\twi_clip_1850.wav,naa I need to see her,,
\twi_clips\twi_clip_1851.wav,you leaving just like that7,,
\twi_clips\twi_clip_1852.wav,Yaa,,
\twi_clips\twi_clip_1853.wav,"what,are you sleeping there for?",,
\twi_clips\twi_clip_1854.wav,uncle I'm feeling sleepy,,
\twi_clips\twi_clip_1855.wav,then'go to the room and sleep,,
\twi_clips\twi_clip_1856.wav,Uncle is very hot in there,,
\twi_clips\twi_clip_1857.wav,Eeeim fat girl,,
\twi_clips\twi_clip_1858.wav,o'h no,,
\twi_clips\twi_clip_1859.wav,she is mor,e than a pregnant woman,
\twi_clips\twi_clip_1860.wav,ah,,
\twi_clips\twi_clip_1861.wav,always asleep,,
\twi_clips\twi_clip_1862.wav,knock in,,
\twi_clips\twi_clip_1863.wav,"Eeiiii, man",,
\twi_clips\twi_clip_1864.wav,I greet you father,,
\twi_clips\twi_clip_1865.wav,i gG.et. uu_idi >t,,
\twi_clips\twi_clip_1866.wav,the one on the ground7,,
\twi_clips\twi_clip_1867.wav,yes' please,,
\twi_clips\twi_clip_1868.wav,oh the owrfer.iS'abroa’d and not i'n Ghana \^,,
\twi_clips\twi_clip_1869.wav,"ph the, owner is abroad and not in Ghana V	■ 'v„^i, '•	>",,
\twi_clips\twi_clip_1870.wav,oh he is abroad,,
\twi_clips\twi_clip_1871.wav,"oh I came we have agreed on terms about a room, so I came to pay the advance",,
\twi_clips\twi_clip_1872.wav,young man,,
\twi_clips\twi_clip_1873.wav,have you thought about the one you are renting from7,,
\twi_clips\twi_clip_1874.wav,father as^for me I don't know,,
\twi_clips\twi_clip_1875.wav,I couldn't-argue when he saicf it's.-his house,,
\twi_clips\twi_clip_1876.wav,Eeii until when are you gonna let people stop bullying you,,
\twi_clips\twi_clip_1877.wav,father you can’t predict on anyone sake of how he isdbokihg or what he is wearing,,
\twi_clips\twi_clip_1878.wav,"hejioesn't have a peny, he is a Gare taker like me",,
\twi_clips\twi_clip_1879.wav,he is a bully,,
\twi_clips\twi_clip_1880.wav,that is why he has persuaded the landlord to snatch the house from him,,
\twi_clips\twi_clip_1881.wav,ï»¿,,
\twi_clips\twi_clip_1882.wav,you are shouting7,,
\twi_clips\twi_clip_1883.wav,and you have the guts to come here to pay the money to him as landlord,,
\twi_clips\twi_clip_1884.wav,are you a kid7,,
\twi_clips\twi_clip_1885.wav,then I havestopped,,
\twi_clips\twi_clip_1886.wav,uncle stop this is not your fight,,
\twi_clips\twi_clip_1887.wav,he is not a la nd I lord,,
\twi_clips\twi_clip_1888.wav,he’s never bought a block before,,
\twi_clips\twi_clip_1889.wav,how many years was he giving it to you,,
\twi_clips\twi_clip_1890.wav,please I wanteed 3 years,,
\twi_clips\twi_clip_1891.wav,3 good years,,
\twi_clips\twi_clip_1892.wav,he would have let you forget ab'out everything in three days,,
\twi_clips\twi_clip_1893.wav,your GOD has«really saved you,,
\twi_clips\twi_clip_1894.wav,even my little niece here won't even commit the mistake you were about to commit,,
\twi_clips\twi_clip_1895.wav,"/. BHB !t -M» / ^“ "" ■'<■ ,,	•'",,
\twi_clips\twi_clip_1896.wav,"uncle don’t seek*tnouble for yourself, .this iSxnobyourJfight",,
\twi_clips\twi_clip_1897.wav,thank you father,,
\twi_clips\twi_clip_1898.wav,", don't thank nrre^goH",,
\twi_clips\twi_clip_1899.wav,you must be controversial.,,
\twi_clips\twi_clip_1900.wav,"yes, my uncle can be",,
\twi_clips\twi_clip_1901.wav,Gospi,,
\twi_clips\twi_clip_1902.wav,say my name for me,,
\twi_clips\twi_clip_1903.wav,upon the second thought,,
\twi_clips\twi_clip_1904.wav,I'want to come and live in this house with you,,
\twi_clips\twi_clip_1905.wav,don't like the current place I'm in now,,
\twi_clips\twi_clip_1906.wav,"so,I'm coming to stay in this house with you all",,
\twi_clips\twi_clip_1907.wav,"so you want to tell me, you wanna stay here with us?",,
\twi_clips\twi_clip_1908.wav,why so?,,
\twi_clips\twi_clip_1909.wav,"that is what I just said, I don't like my current residence",,
\twi_clips\twi_clip_1910.wav,please is your brother sick dr he has lost his phone,,
\twi_clips\twi_clip_1911.wav,I don't need my brother's permission before I stay here,,
\twi_clips\twi_clip_1912.wav,because'.what is my brother's is mine too,,
\twi_clips\twi_clip_1913.wav,so I said,,
\twi_clips\twi_clip_1914.wav,•ty^'f^- * '^r^L'Ham^ommg to stay here,,
\twi_clips\twi_clip_1915.wav,ï»¿,,
\twi_clips\twi_clip_1916.wav,1 can observe-proceedings myself,,
\twi_clips\twi_clip_1917.wav,you are coming to observe proceedings,,
\twi_clips\twi_clip_1918.wav,woman let me tell you,,
\twi_clips\twi_clip_1919.wav,"you’ brother is aware of a""ny room I rent to people",,
\twi_clips\twi_clip_1920.wav,I give him the money intact without taking a pony from it,,
\twi_clips\twi_clip_1921.wav,ï»¿,,
\twi_clips\twi_clip_1922.wav,%■$',,
\twi_clips\twi_clip_1923.wav,what I want you to understand is,,
\twi_clips\twi_clip_1924.wav,your brother is the senior coach,,
\twi_clips\twi_clip_1925.wav,antf^'m the’assistant coach sitting on bench looking at what is happening on pitch,,
\twi_clips\twi_clip_1926.wav,so\yoirhave to communicate with'.your brother,,
\twi_clips\twi_clip_1927.wav,"so if your brother order me to let anyone in, I will just do that",,
\twi_clips\twi_clip_1928.wav,I'm ever ready,,
